Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[359]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [359]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [311]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [345]
[360]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [360]
                0.00    0.00       1/1           void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [359]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_range_initialize<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*, std::forward_iterator_tag) [347]
[361]    0.0    0.00    0.00       1         std::iterator_traits<std::pair<int, int> const*>::difference_type std::distance<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*) [361]
                0.00    0.00       1/1           std::iterator_traits<std::pair<int, int> const*>::iterator_category std::__iterator_category<std::pair<int, int> const*>(std::pair<int, int> const* const&) [353]
                0.00    0.00       1/1           std::iterator_traits<std::pair<int, int> const*>::difference_type std::__distance<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*, std::random_access_iterator_tag) [351]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [293] addRandomObstacles(MyGraph&, int) [189] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [245] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_S_use_relocate()
 [294] __static_initialization_and_destruction_0(int, int) (test_main.cpp) [163] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [285] void std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&)
   [9] printGrid(MyGraph&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [149] std::allocator<unsigned long>::~allocator() [246] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_S_nothrow_relocate(std::integral_constant<bool, true>)
 [154] MyGraph::setObstacle(int, int) [216] std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [276] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::end()
 [180] MyGraph::getWidth()   [217] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [277] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::begin()
 [204] MyGraph::getHeight()  [218] void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [247] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::push_back(std::chrono::duration<long, std::ratio<1l, 1000l> > const&)
 [295] MyGraph::MyGraph(int, int) [311] void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [339] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::vector()
 [296] MyGraph::~MyGraph()   [312] void std::_Destroy_aux<true>::__destroy<std::chrono::duration<long, std::ratio<1l, 1000l> >*>(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*) [340] std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::~vector()
 [297] AStarLib::Graph<std::pair<int, int>, double>::Graph() [103] void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [341] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
 [298] AStarLib::Graph<std::pair<int, int>, double>::~Graph() [282] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_allocate(unsigned long) [342] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&)
   [7] AStarLib::IDAStar<std::pair<int, int>, double>::search(AStarLib::Graph<std::pair<int, int>, double> const&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&, double, double, std::pair<int, int> const&) [313] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_Vector_impl::_Vector_impl() [343] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&)
   [8] AStarLib::IDAStar<std::pair<int, int>, double>::findPath(AStarLib::Graph<std::pair<int, int>, double> const&, std::pair<int, int> const&, std::pair<int, int> const&) [314] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_Vector_impl::~_Vector_impl() [344] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > > const&)
 [278] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::deallocate(std::chrono::duration<long, std::ratio<1l, 1000l> >*, unsigned long) [275] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_deallocate(std::chrono::duration<long, std::ratio<1l, 1000l> >*, unsigned long) [345] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector()
 [279] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::allocate(unsigned long, void const*) [315] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_Vector_impl_data::_Vector_impl_data() [156] std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long)
 [205] void __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [190] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_get_Tp_allocator() [55] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&)
 [299] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::new_allocator() [316] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_Vector_base() [57] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
 [300] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::~new_allocator() [317] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::~_Vector_base() [73] void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&)
  [89] __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [91] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [248] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_move_assign(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>)
  [33] void __gnu_cxx::new_allocator<std::pair<int, int> >::destroy<std::pair<int, int> >(std::pair<int, int>*) [219] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&&) [58] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>)
  [90] __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [191] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [59] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate()
  [82] void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [111] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [139] void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&)
  [71] void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [104] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [95] void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&)
  [64] void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [86] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [346] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&)
 [146] __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&) [132] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data const&) [347] void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_range_initialize<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*, std::forward_iterator_tag)
 [109] __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [168] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&) [60] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>)
 [100] __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [220] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&&) [24] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end()
 [301] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long) [102] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [81] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back()
 [302] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::allocate(unsigned long, void const*) [40] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [35] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin()
 [288] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > > const&) [192] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::allocator<std::pair<int, int> > const&) [87] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back()
 [303] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator() [112] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [84] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int> const&)
 [286] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::~new_allocator() [221] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&) [348] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::initializer_list<std::pair<int, int> >, std::allocator<std::pair<int, int> > const&)
 [181] __gnu_cxx::new_allocator<bool>::new_allocator() [105] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [249] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
 [182] __gnu_cxx::new_allocator<bool>::~new_allocator() [318] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_allocate(unsigned long) [250] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::allocator<std::pair<int, int> > const&)
 [183] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [319] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [113] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector()
 [184] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [320] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::~_Vector_impl() [108] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
 [162] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [321] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long) [251] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator=(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
 [185] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [322] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_create_storage(unsigned long) [202] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
 [147] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [323] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl_data::_Vector_impl_data() [252] std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [206] __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [292] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [349] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  [96] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [324] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [145] std::vector<bool, std::allocator<bool> >::begin()
  [38] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [325] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~_Vector_base() [350] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [178] __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::__normal_iterator(std::chrono::duration<long, std::ratio<1l, 1000l> >* const&) [133] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [253] std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&)
 [207] __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::operator++() [140] std::_Bit_iterator::_Bit_iterator() [203] std::vector<bool, std::allocator<bool> >::~vector()
  [19] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [143] std::_Bit_iterator::operator+=(long) [157] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  [20] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [129] std::_Bit_iterator::operator++() [120] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [69] __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>::_Iter_equals_val(std::pair<int, int> const&) [193] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [122] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [22] bool __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [194] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [121] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  [98] bool __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [195] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [123] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  [70] __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const> __gnu_cxx::__ops::__iter_equals_val<std::pair<int, int> const>(std::pair<int, int> const&) [196] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [274] void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&)
  [74] bool __gnu_cxx::operator==<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [197] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [254] void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&)
 [114] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [160] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [351] std::iterator_traits<std::pair<int, int> const*>::difference_type std::__distance<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*, std::random_access_iterator_tag)
 [280] __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::difference_type __gnu_cxx::operator-<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&, __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&) [161] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [26] std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  [30] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [198] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [171] std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&)
  [39] bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [199] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [159] unsigned long* std::__addressof<unsigned long>(unsigned long&)
